"CountryCode","SeriesCode","Year","DESCRIPTION",
"KEN","SE.PRM.ENRR","YR2014","UIS Estimation",
"KEN","SE.XPD.TOTL.GB.ZS","YR2002","UIS Estimation",
"KEN","SE.XPD.TOTL.GB.ZS","YR2016","UIS Estimation",
"KEN","SE.XPD.TOTL.GB.ZS","YR2017","UIS Estimation",
"KEN","SE.XPD.TOTL.GB.ZS","YR2018","UIS Estimation",
"KEN","SH.DYN.MORT","YR1960","Uncertainty bound is 181.2 - 215.2",
"KEN","SH.DYN.MORT","YR1961","Uncertainty bound is 174.2 - 205.5",
"KEN","SH.DYN.MORT","YR1962","Uncertainty bound is 168.2 - 197.3",
"KEN","SH.DYN.MORT","YR1963","Uncertainty bound is 163.1 - 190.1",
"KEN","SH.DYN.MORT","YR1964","Uncertainty bound is 158.9 - 184.2",
"KEN","SH.DYN.MORT","YR1965","Uncertainty bound is 155.6 - 179.4",
"KEN","SH.DYN.MORT","YR1966","Uncertainty bound is 152.8 - 175.4",
"KEN","SH.DYN.MORT","YR1967","Uncertainty bound is 150.1 - 171.9",
"KEN","SH.DYN.MORT","YR1968","Uncertainty bound is 147.2 - 168.4",
"KEN","SH.DYN.MORT","YR1969","Uncertainty bound is 144.3 - 165",
"KEN","SH.DYN.MORT","YR1970","Uncertainty bound is 141.2 - 161.4",
"KEN","SH.DYN.MORT","YR1971","Uncertainty bound is 137.9 - 157.7",
"KEN","SH.DYN.MORT","YR1972","Uncertainty bound is 134.5 - 153.8",
"KEN","SH.DYN.MORT","YR1973","Uncertainty bound is 130.9 - 149.6",
"KEN","SH.DYN.MORT","YR1974","Uncertainty bound is 127.2 - 145.4",
"KEN","SH.DYN.MORT","YR1975","Uncertainty bound is 123.4 - 140.9",
"KEN","SH.DYN.MORT","YR1976","Uncertainty bound is 119.3 - 136.2",
"KEN","SH.DYN.MORT","YR1977","Uncertainty bound is 115.3 - 131.5",
"KEN","SH.DYN.MORT","YR1978","Uncertainty bound is 111.4 - 126.7",
"KEN","SH.DYN.MORT","YR1979","Uncertainty bound is 107.4 - 122.1",
"KEN","SH.DYN.MORT","YR1980","Uncertainty bound is 103.7 - 118",
"KEN","SH.DYN.MORT","YR1981","Uncertainty bound is 100.3 - 114.3",
"KEN","SH.DYN.MORT","YR1982","Uncertainty bound is 97.1 - 111",
"KEN","SH.DYN.MORT","YR1983","Uncertainty bound is 94.4 - 108.1",
"KEN","SH.DYN.MORT","YR1984","Uncertainty bound is 92.3 - 105.7",
"KEN","SH.DYN.MORT","YR1985","Uncertainty bound is 90.7 - 103.9",
"KEN","SH.DYN.MORT","YR1986","Uncertainty bound is 89.9 - 102.9",
"KEN","SH.DYN.MORT","YR1987","Uncertainty bound is 89.9 - 102.8",
"KEN","SH.DYN.MORT","YR1988","Uncertainty bound is 90.9 - 103.7",
"KEN","SH.DYN.MORT","YR1989","Uncertainty bound is 92.7 - 105.6",
"KEN","SH.DYN.MORT","YR1990","Uncertainty bound is 95.2 - 108.3",
"KEN","SH.DYN.MORT","YR1991","Uncertainty bound is 97.9 - 111.5",
"KEN","SH.DYN.MORT","YR1992","Uncertainty bound is 100.5 - 114.6",
"KEN","SH.DYN.MORT","YR1993","Uncertainty bound is 102.6 - 117",
"KEN","SH.DYN.MORT","YR1994","Uncertainty bound is 103.8 - 118.4",
"KEN","SH.DYN.MORT","YR1995","Uncertainty bound is 103.8 - 118.4",
"KEN","SH.DYN.MORT","YR1996","Uncertainty bound is 102.9 - 117.5",
"KEN","SH.DYN.MORT","YR1997","Uncertainty bound is 101 - 115.7",
"KEN","SH.DYN.MORT","YR1998","Uncertainty bound is 98.3 - 113.1",
"KEN","SH.DYN.MORT","YR1999","Uncertainty bound is 95.1 - 110.1",
"KEN","SH.DYN.MORT","YR2000","Uncertainty bound is 91.5 - 106.3",
"KEN","SH.DYN.MORT","YR2001","Uncertainty bound is 87.4 - 101.8",
"KEN","SH.DYN.MORT","YR2002","Uncertainty bound is 83.3 - 97.1",
"KEN","SH.DYN.MORT","YR2003","Uncertainty bound is 79 - 92.5",
"KEN","SH.DYN.MORT","YR2004","Uncertainty bound is 74.6 - 87.9",
"KEN","SH.DYN.MORT","YR2005","Uncertainty bound is 69.7 - 83.2",
"KEN","SH.DYN.MORT","YR2006","Uncertainty bound is 65.5 - 78.8",
"KEN","SH.DYN.MORT","YR2007","Uncertainty bound is 61.6 - 74.6",
"KEN","SH.DYN.MORT","YR2008","Uncertainty bound is 57.4 - 69.8",
"KEN","SH.DYN.MORT","YR2009","Uncertainty bound is 54.1 - 66.2",
"KEN","SH.DYN.MORT","YR2010","Uncertainty bound is 51.7 - 63.7",
"KEN","SH.DYN.MORT","YR2011","Uncertainty bound is 49.6 - 62",
"KEN","SH.DYN.MORT","YR2012","Uncertainty bound is 47.8 - 61",
"KEN","SH.DYN.MORT","YR2013","Uncertainty bound is 45.6 - 60.1",
"KEN","SH.DYN.MORT","YR2014","Uncertainty bound is 43.3 - 59.5",
"KEN","SH.DYN.MORT","YR2015","Uncertainty bound is 41 - 59.2",
"KEN","SH.DYN.MORT","YR2016","Uncertainty bound is 38.5 - 58.8",
"KEN","SH.DYN.MORT","YR2017","Uncertainty bound is 36.3 - 59.2",
"KEN","SH.DYN.MORT","YR2018","Uncertainty bound is 33.9 - 59.4",
"KEN","SH.DYN.MORT","YR2019","Uncertainty bound is 31.7 - 59.5",
"KEN","SH.DYN.MORT","YR2020","Uncertainty bound is 29.7 - 59.9",
"KEN","SH.STA.OWAD.ZS","YR1975","Plausible bound is 5.5 - 12.4",
"KEN","SH.STA.OWAD.ZS","YR1976","Plausible bound is 5.8 - 12.5",
"KEN","SH.STA.OWAD.ZS","YR1977","Plausible bound is 6.1 - 12.7",
"KEN","SH.STA.OWAD.ZS","YR1978","Plausible bound is 6.4 - 12.9",
"KEN","SH.STA.OWAD.ZS","YR1979","Plausible bound is 6.8 - 13.1",
"KEN","SH.STA.OWAD.ZS","YR1980","Plausible bound is 7.1 - 13.4",
"KEN","SH.STA.OWAD.ZS","YR1981","Plausible bound is 7.5 - 13.7",
"KEN","SH.STA.OWAD.ZS","YR1982","Plausible bound is 7.8 - 13.9",
"KEN","SH.STA.OWAD.ZS","YR1983","Plausible bound is 8.2 - 14.2",
"KEN","SH.STA.OWAD.ZS","YR1984","Plausible bound is 8.5 - 14.4",
"KEN","SH.STA.OWAD.ZS","YR1985","Plausible bound is 8.8 - 14.7",
"KEN","SH.STA.OWAD.ZS","YR1986","Plausible bound is 9.2 - 14.9",
"KEN","SH.STA.OWAD.ZS","YR1987","Plausible bound is 9.5 - 15.2",
"KEN","SH.STA.OWAD.ZS","YR1988","Plausible bound is 9.8 - 15.5",
"KEN","SH.STA.OWAD.ZS","YR1989","Plausible bound is 10.2 - 15.8",
"KEN","SH.STA.OWAD.ZS","YR1990","Plausible bound is 10.5 - 16",
"KEN","SH.STA.OWAD.ZS","YR1991","Plausible bound is 10.8 - 16.4",
"KEN","SH.STA.OWAD.ZS","YR1992","Plausible bound is 11.1 - 16.7",
"KEN","SH.STA.OWAD.ZS","YR1993","Plausible bound is 11.5 - 17.1",
"KEN","SH.STA.OWAD.ZS","YR1994","Plausible bound is 11.9 - 17.5",
"KEN","SH.STA.OWAD.ZS","YR1995","Plausible bound is 12.3 - 17.8",
"KEN","SH.STA.OWAD.ZS","YR1996","Plausible bound is 12.7 - 18.2",
"KEN","SH.STA.OWAD.ZS","YR1997","Plausible bound is 13.1 - 18.7",
"KEN","SH.STA.OWAD.ZS","YR1998","Plausible bound is 13.6 - 19.1",
"KEN","SH.STA.OWAD.ZS","YR1999","Plausible bound is 14 - 19.5",
"KEN","SH.STA.OWAD.ZS","YR2000","Plausible bound is 14.5 - 20",
"KEN","SH.STA.OWAD.ZS","YR2001","Plausible bound is 14.9 - 20.4",
"KEN","SH.STA.OWAD.ZS","YR2002","Plausible bound is 15.3 - 20.9",
"KEN","SH.STA.OWAD.ZS","YR2003","Plausible bound is 15.8 - 21.3",
"KEN","SH.STA.OWAD.ZS","YR2004","Plausible bound is 16.2 - 21.8",
"KEN","SH.STA.OWAD.ZS","YR2005","Plausible bound is 16.7 - 22.3",
"KEN","SH.STA.OWAD.ZS","YR2006","Plausible bound is 17.1 - 22.9",
"KEN","SH.STA.OWAD.ZS","YR2007","Plausible bound is 17.6 - 23.4",
"KEN","SH.STA.OWAD.ZS","YR2008","Plausible bound is 18.1 - 24",
"KEN","SH.STA.OWAD.ZS","YR2009","Plausible bound is 18.6 - 24.6",
"KEN","SH.STA.OWAD.ZS","YR2010","Plausible bound is 19 - 25.3",
"KEN","SH.STA.OWAD.ZS","YR2011","Plausible bound is 19.5 - 25.9",
"KEN","SH.STA.OWAD.ZS","YR2012","Plausible bound is 19.9 - 26.6",
"KEN","SH.STA.OWAD.ZS","YR2013","Plausible bound is 20.3 - 27.3",
"KEN","SH.STA.OWAD.ZS","YR2014","Plausible bound is 20.7 - 28.1",
"KEN","SH.STA.OWAD.ZS","YR2015","Plausible bound is 21.1 - 28.9",
"KEN","SH.STA.OWAD.ZS","YR2016","Plausible bound is 21.5 - 29.6",
"KEN","SI.DST.FRST.20","YR1992","Based on data from WMS-I. Estimated from grouped consumption data.",
"KEN","SI.DST.FRST.20","YR1994","Based on data from WMS-II. Estimated from unit-record consumption data.",
"KEN","SI.DST.FRST.20","YR1997","Based on data from WMS-III. Estimated from unit-record consumption data.",
"KEN","SI.DST.FRST.20","YR2005","Based on data from IHBS. Estimated from unit-record consumption data.",
"KEN","SI.DST.FRST.20","YR2015","Based on data from IHBS. Estimated from unit-record consumption data.",
"KEN","SI.POV.GINI","YR1992","Based on data from WMS-I. Estimated from grouped consumption data.",
"KEN","SI.POV.GINI","YR1994","Based on data from WMS-II. Estimated from unit-record consumption data.",
"KEN","SI.POV.GINI","YR1997","Based on data from WMS-III. Estimated from unit-record consumption data.",
"KEN","SI.POV.GINI","YR2005","Based on data from IHBS. Estimated from unit-record consumption data.",
"KEN","SI.POV.GINI","YR2015","Based on data from IHBS. Estimated from unit-record consumption data.",
"KEN","SI.POV.NAHC","YR2005    ","Source: Kenya National Bureau of Statistics: Basic report on Well-being in Kenya. Poverty line is absolute. Government estimate.",
"KEN","SI.POV.NAHC","YR2015","Source: Kenya National Bureau of Statistics: Basic report on Well-being in Kenya. Poverty line is absolute. Government estimate.",
"KEN","SL.TLF.0714.ZS","YR1999    ","Child Labour Module of Integrated Labour Force Survey.",
"KEN","SL.TLF.0714.ZS","YR2000    ","Multiple Indicator Cluster Survey (MICS).",
"KEN","SL.TLF.0714.ZS","YR2009","CENSUS",
"KEN","SP.UWT.TFRT","YR1989","Married or in-union women ages15-49. Source: Kenya 1989 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR1993","Married or in-union women ages15-49. Source: Kenya 1993 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR1998","Married or in-union women ages15-49. Source: Kenya 1998 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR2003","Married or in-union women ages15-49. Source: Kenya 2003 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR2009","Married or in-union women ages15-49. Source: Kenya 2008-2009 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR2014","Married or in-union women ages15-49. Source: Kenya 2014 Demographic and Health Survey",
"KEN","SP.UWT.TFRT","YR2015","Source: Kenya 2015 PMA2020 Round 4",
"KEN","SP.UWT.TFRT","YR2016","Married or in-union women ages15-49. Source: Kenya 2016 PMA2020 Round 5",
"KEN","SP.UWT.TFRT","YR2017","Married or in-union women ages15-49. Source: Kenya 2017 PMA2020 Round 6",
"KEN","SP.UWT.TFRT","YR2018","Married or in-union women ages15-49. Source: Kenya 2018 PMA2020 Round 7",
"KEN","SP.UWT.TFRT","YR2019","Married or in-union women ages15-49. Source: Kenya 2019 PMA Survey Phase 1",
"KGZ","IT.NET.USER.ZS","YR2007","Source: State Communication Agency under the Government of the Kyrgyz Republic",
"KGZ","IT.NET.USER.ZS","YR2009","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"KGZ","IT.NET.USER.ZS","YR2016","Source: Baltic/Gallup;Note: 18+",
"KGZ","IT.NET.USER.ZS","YR2017","Source: Baltic/Gallup;Note: 18+",
"KGZ","SE.ADT.LITR.ZS","YR2018","UIS Estimation",
"KGZ","SH.DYN.MORT","YR1975","Uncertainty bound is 88.1 - 145",
"KGZ","SH.DYN.MORT","YR1976","Uncertainty bound is 89.4 - 137.6",
"KGZ","SH.DYN.MORT","YR1977","Uncertainty bound is 88.6 - 131.9",
"KGZ","SH.DYN.MORT","YR1978","Uncertainty bound is 87.2 - 127.8",
"KGZ","SH.DYN.MORT","YR1979","Uncertainty bound is 85.1 - 124.2",
"KGZ","SH.DYN.MORT","YR1980","Uncertainty bound is 82.7 - 120.1",
"KGZ","SH.DYN.MORT","YR1981","Uncertainty bound is 80.1 - 115.8",
"KGZ","SH.DYN.MORT","YR1982","Uncertainty bound is 77.5 - 111",
"KGZ","SH.DYN.MORT","YR1983","Uncertainty bound is 74.7 - 105.4",
"KGZ","SH.DYN.MORT","YR1984","Uncertainty bound is 71.7 - 99.3",
"KGZ","SH.DYN.MORT","YR1985","Uncertainty bound is 68.8 - 93.4",
"KGZ","SH.DYN.MORT","YR1986","Uncertainty bound is 65.9 - 87.5",
"KGZ","SH.DYN.MORT","YR1987","Uncertainty bound is 63 - 82.4",
"KGZ","SH.DYN.MORT","YR1988","Uncertainty bound is 60.6 - 78.5",
"KGZ","SH.DYN.MORT","YR1989","Uncertainty bound is 58.6 - 75.8",
"KGZ","SH.DYN.MORT","YR1990","Uncertainty bound is 57.5 - 74",
"KGZ","SH.DYN.MORT","YR1991","Uncertainty bound is 57.6 - 73",
"KGZ","SH.DYN.MORT","YR1992","Uncertainty bound is 58 - 73.1",
"KGZ","SH.DYN.MORT","YR1993","Uncertainty bound is 58.1 - 73.1",
"KGZ","SH.DYN.MORT","YR1994","Uncertainty bound is 57.5 - 72.1",
"KGZ","SH.DYN.MORT","YR1995","Uncertainty bound is 56.2 - 70.3",
"KGZ","SH.DYN.MORT","YR1996","Uncertainty bound is 54.5 - 67.6",
"KGZ","SH.DYN.MORT","YR1997","Uncertainty bound is 52 - 64.2",
"KGZ","SH.DYN.MORT","YR1998","Uncertainty bound is 49.3 - 60.9",
"KGZ","SH.DYN.MORT","YR1999","Uncertainty bound is 47.1 - 57.6",
"KGZ","SH.DYN.MORT","YR2000","Uncertainty bound is 45 - 54.5",
"KGZ","SH.DYN.MORT","YR2001","Uncertainty bound is 43 - 51.4",
"KGZ","SH.DYN.MORT","YR2002","Uncertainty bound is 41.1 - 48.4",
"KGZ","SH.DYN.MORT","YR2003","Uncertainty bound is 39.5 - 45.6",
"KGZ","SH.DYN.MORT","YR2004","Uncertainty bound is 38.5 - 43",
"KGZ","SH.DYN.MORT","YR2005","Uncertainty bound is 37.6 - 40.7",
"KGZ","SH.DYN.MORT","YR2006","Uncertainty bound is 36.5 - 38.7",
"KGZ","SH.DYN.MORT","YR2007","Uncertainty bound is 34.7 - 37",
"KGZ","SH.DYN.MORT","YR2008","Uncertainty bound is 32.8 - 35.1",
"KGZ","SH.DYN.MORT","YR2009","Uncertainty bound is 30.8 - 32.6",
"KGZ","SH.DYN.MORT","YR2010","Uncertainty bound is 28.6 - 30.3",
"KGZ","SH.DYN.MORT","YR2011","Uncertainty bound is 26.8 - 28.4",
"KGZ","SH.DYN.MORT","YR2012","Uncertainty bound is 25.3 - 26.9",
"KGZ","SH.DYN.MORT","YR2013","Uncertainty bound is 24 - 25.5",
"KGZ","SH.DYN.MORT","YR2014","Uncertainty bound is 22.8 - 24.2",
"KGZ","SH.DYN.MORT","YR2015","Uncertainty bound is 21.6 - 23",
"KGZ","SH.DYN.MORT","YR2016","Uncertainty bound is 20.5 - 21.8",
"KGZ","SH.DYN.MORT","YR2017","Uncertainty bound is 19.5 - 20.8",
"KGZ","SH.DYN.MORT","YR2018","Uncertainty bound is 18.5 - 19.9",
"KGZ","SH.DYN.MORT","YR2019","Uncertainty bound is 17.5 - 19.3",
"KGZ","SH.DYN.MORT","YR2020","Uncertainty bound is 16.4 - 19.1",
"KGZ","SH.STA.OWAD.ZS","YR1975","Plausible bound is 20 - 34.4",
"KGZ","SH.STA.OWAD.ZS","YR1976","Plausible bound is 20.7 - 34.6",
"KGZ","SH.STA.OWAD.ZS","YR1977","Plausible bound is 21.3 - 34.8",
"KGZ","SH.STA.OWAD.ZS","YR1978","Plausible bound is 21.9 - 35",
"KGZ","SH.STA.OWAD.ZS","YR1979","Plausible bound is 22.5 - 35.3",
"KGZ","SH.STA.OWAD.ZS","YR1980","Plausible bound is 23.1 - 35.7",
"KGZ","SH.STA.OWAD.ZS","YR1981","Plausible bound is 23.8 - 35.9",
"KGZ","SH.STA.OWAD.ZS","YR1982","Plausible bound is 24.4 - 36.2",
"KGZ","SH.STA.OWAD.ZS","YR1983","Plausible bound is 24.9 - 36.5",
"KGZ","SH.STA.OWAD.ZS","YR1984","Plausible bound is 25.4 - 36.8",
"KGZ","SH.STA.OWAD.ZS","YR1985","Plausible bound is 25.9 - 37.2",
"KGZ","SH.STA.OWAD.ZS","YR1986","Plausible bound is 26.4 - 37.6",
"KGZ","SH.STA.OWAD.ZS","YR1987","Plausible bound is 27 - 38",
"KGZ","SH.STA.OWAD.ZS","YR1988","Plausible bound is 27.5 - 38.3",
"KGZ","SH.STA.OWAD.ZS","YR1989","Plausible bound is 28 - 38.7",
"KGZ","SH.STA.OWAD.ZS","YR1990","Plausible bound is 28.5 - 39.1",
"KGZ","SH.STA.OWAD.ZS","YR1991","Plausible bound is 29 - 39.4",
"KGZ","SH.STA.OWAD.ZS","YR1992","Plausible bound is 29.5 - 39.9",
"KGZ","SH.STA.OWAD.ZS","YR1993","Plausible bound is 30 - 40.2",
"KGZ","SH.STA.OWAD.ZS","YR1994","Plausible bound is 30.5 - 40.5",
"KGZ","SH.STA.OWAD.ZS","YR1995","Plausible bound is 31 - 41",
"KGZ","SH.STA.OWAD.ZS","YR1996","Plausible bound is 31.6 - 41.4",
"KGZ","SH.STA.OWAD.ZS","YR1997","Plausible bound is 32.1 - 41.8",
"KGZ","SH.STA.OWAD.ZS","YR1998","Plausible bound is 32.7 - 42.2",
"KGZ","SH.STA.OWAD.ZS","YR1999","Plausible bound is 33.2 - 42.6",
"KGZ","SH.STA.OWAD.ZS","YR2000","Plausible bound is 33.8 - 43",
"KGZ","SH.STA.OWAD.ZS","YR2001","Plausible bound is 34.3 - 43.4",
"KGZ","SH.STA.OWAD.ZS","YR2002","Plausible bound is 34.9 - 43.9",
"KGZ","SH.STA.OWAD.ZS","YR2003","Plausible bound is 35.4 - 44.4",
"KGZ","SH.STA.OWAD.ZS","YR2004","Plausible bound is 36 - 45",
"KGZ","SH.STA.OWAD.ZS","YR2005","Plausible bound is 36.7 - 45.5",
"KGZ","SH.STA.OWAD.ZS","YR2006","Plausible bound is 37.3 - 46.1",
"KGZ","SH.STA.OWAD.ZS","YR2007","Plausible bound is 37.8 - 46.7",
"KGZ","SH.STA.OWAD.ZS","YR2008","Plausible bound is 38.5 - 47.3",
"KGZ","SH.STA.OWAD.ZS","YR2009","Plausible bound is 39.1 - 48",
"KGZ","SH.STA.OWAD.ZS","YR2010","Plausible bound is 39.6 - 48.7",
"KGZ","SH.STA.OWAD.ZS","YR2011","Plausible bound is 40.2 - 49.5",
"KGZ","SH.STA.OWAD.ZS","YR2012","Plausible bound is 40.8 - 50.2",
"KGZ","SH.STA.OWAD.ZS","YR2013","Plausible bound is 41.3 - 51",
"KGZ","SH.STA.OWAD.ZS","YR2014","Plausible bound is 41.8 - 51.9",
"KGZ","SH.STA.OWAD.ZS","YR2015","Plausible bound is 42.3 - 52.8",
"KGZ","SH.STA.OWAD.ZS","YR2016","Plausible bound is 42.7 - 53.7",
"KGZ","SI.DST.FRST.20","YR2000","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2001","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2002","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2003","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2004","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2005","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2006","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2007","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2008","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2009","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2010","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2011","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2012","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2013","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2014","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2015","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2016","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2017","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2018","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2019","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.DST.FRST.20","YR2020","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2000","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2001","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2002","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2003","Based on data from HBS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2004","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2005","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2006","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2007","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2008","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2009","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2010","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2011","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2012","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2013","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2014","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2015","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2016","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2017","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2018","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2019","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.GINI","YR2020","Based on data from KIHS. Estimated from unit-record consumption data.",
"KGZ","SI.POV.NAHC","YR2006    ","Source: National Statistical Committee of the Kyrgyz Republic. Poverty line is absolute. Government estimate.",
"KGZ","SI.POV.NAHC","YR2007    ","Source: National Statistical Committee of the Kyrgyz Republic. Poverty line is absolute. Government estimate.",
